A_AA,A_AC,A_AG,A_AT,A_CA,A_CC,A_CG,A_CT,A_GA,A_GC,A_GG,A_GT,A_TA,A_TC,A_TG,A_TT,C_AA,C_AC,C_AG,C_AT,C_CA,C_CC,C_CG,C_CT,C_GA,C_GC,C_GG,C_GT,C_TA,C_TC,C_TG,C_TT,G_AA,G_AC,G_AG,G_AT,G_CA,G_CC,G_CG,G_CT,G_GA,G_GC,G_GG,G_GT,G_TA,G_TC,G_TG,G_TT,T_AA,T_AC,T_AG,T_AT,T_CA,T_CC,T_CG,T_CT,T_GA,T_GC,T_GG,T_GT,T_TA,T_TC,T_TG,T_TT,A_AAA,A_AAC,A_AAG,A_AAT,A_ACA,A_ACC,A_ACG,A_ACT,A_AGA,A_AGC,A_AGG,A_AGT,A_ATA,A_ATC,A_ATG,A_ATT,A_CAA,A_CAC,A_CAG,A_CAT,A_CCA,A_CCC,A_CCG,A_CCT,A_CGA,A_CGC,A_CGG,A_CGT,A_CTA,A_CTC,A_CTG,A_CTT,A_GAA,A_GAC,A_GAG,A_GAT,A_GCA,A_GCC,A_GCG,A_GCT,A_GGA,A_GGC,A_GGG,A_GGT,A_GTA,A_GTC,A_GTG,A_GTT,A_TAA,A_TAC,A_TAG,A_TAT,A_TCA,A_TCC,A_TCG,A_TCT,A_TGA,A_TGC,A_TGG,A_TGT,A_TTA,A_TTC,A_TTG,A_TTT,C_AAA,C_AAC,C_AAG,C_AAT,C_ACA,C_ACC,C_ACG,C_ACT,C_AGA,C_AGC,C_AGG,C_AGT,C_ATA,C_ATC,C_ATG,C_ATT,C_CAA,C_CAC,C_CAG,C_CAT,C_CCA,C_CCC,C_CCG,C_CCT,C_CGA,C_CGC,C_CGG,C_CGT,C_CTA,C_CTC,C_CTG,C_CTT,C_GAA,C_GAC,C_GAG,C_GAT,C_GCA,C_GCC,C_GCG,C_GCT,C_GGA,C_GGC,C_GGG,C_GGT,C_GTA,C_GTC,C_GTG,C_GTT,C_TAA,C_TAC,C_TAG,C_TAT,C_TCA,C_TCC,C_TCG,C_TCT,C_TGA,C_TGC,C_TGG,C_TGT,C_TTA,C_TTC,C_TTG,C_TTT,G_AAA,G_AAC,G_AAG,G_AAT,G_ACA,G_ACC,G_ACG,G_ACT,G_AGA,G_AGC,G_AGG,G_AGT,G_ATA,G_ATC,G_ATG,G_ATT,G_CAA,G_CAC,G_CAG,G_CAT,G_CCA,G_CCC,G_CCG,G_CCT,G_CGA,G_CGC,G_CGG,G_CGT,G_CTA,G_CTC,G_CTG,G_CTT,G_GAA,G_GAC,G_GAG,G_GAT,G_GCA,G_GCC,G_GCG,G_GCT,G_GGA,G_GGC,G_GGG,G_GGT,G_GTA,G_GTC,G_GTG,G_GTT,G_TAA,G_TAC,G_TAG,G_TAT,G_TCA,G_TCC,G_TCG,G_TCT,G_TGA,G_TGC,G_TGG,G_TGT,G_TTA,G_TTC,G_TTG,G_TTT,T_AAA,T_AAC,T_AAG,T_AAT,T_ACA,T_ACC,T_ACG,T_ACT,T_AGA,T_AGC,T_AGG,T_AGT,T_ATA,T_ATC,T_ATG,T_ATT,T_CAA,T_CAC,T_CAG,T_CAT,T_CCA,T_CCC,T_CCG,T_CCT,T_CGA,T_CGC,T_CGG,T_CGT,T_CTA,T_CTC,T_CTG,T_CTT,T_GAA,T_GAC,T_GAG,T_GAT,T_GCA,T_GCC,T_GCG,T_GCT,T_GGA,T_GGC,T_GGG,T_GGT,T_GTA,T_GTC,T_GTG,T_GTT,T_TAA,T_TAC,T_TAG,T_TAT,T_TCA,T_TCC,T_TCG,T_TCT,T_TGA,T_TGC,T_TGG,T_TGT,T_TTA,T_TTC,T_TTG,T_TTT,fickett_score-ORF,fickett_score-full-sequence,k-tsallis12.3,k-tsallis22.3,k-tsallis32.3,k-tsallis42.3,k-tsallis52.3
5,2,3,5,3,4,8,1,4,4,4,4,4,1,6,4,2,2,3,4,5,4,3,6,4,9,7,8,4,3,4,7,8,3,4,5,4,6,7,4,2,9,8,2,5,2,10,6,5,5,3,3,3,3,7,6,1,7,3,8,3,10,3,8,0,2,0,3,0,0,2,0,0,2,1,0,2,1,1,1,2,0,1,0,0,1,2,1,1,4,2,1,0,0,0,1,2,0,0,2,1,2,1,0,2,0,1,1,2,0,1,1,3,0,0,1,0,0,0,1,1,2,2,1,2,0,0,1,0,1,0,1,1,1,0,0,0,0,1,2,1,1,1,1,2,1,1,1,1,1,2,0,1,1,1,0,0,1,2,3,1,0,3,0,4,3,2,0,1,3,0,3,1,3,3,1,1,1,0,2,1,0,1,1,1,1,2,0,1,2,1,3,4,0,3,1,1,1,0,1,1,1,1,1,1,1,3,0,2,0,1,1,0,1,3,2,1,2,1,3,0,2,0,2,0,1,0,1,1,0,3,5,0,4,0,4,0,1,0,1,3,1,0,1,0,1,0,1,0,4,2,4,1,2,1,2,0,2,1,2,2,2,0,1,1,1,1,0,1,0,1,1,0,1,2,0,0,0,3,0,0,3,3,1,1,0,3,2,0,1,0,0,2,2,1,2,1,1,1,0,2,0,4,2,0,1,1,1,1,2,5,2,0,0,2,1,1,2,2,3,0.9284,0.37853,0.6397977843514158,0.7458344430442864,0.7644827689092139,0.7678876534116122,0.7685676431333182
2,4,0,3,2,0,1,0,0,1,1,2,1,1,0,1,0,1,0,0,4,0,1,2,0,1,2,1,3,0,1,3,2,1,1,3,2,1,1,0,1,1,4,3,2,1,1,0,0,2,0,1,0,2,2,0,1,0,5,1,1,1,4,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0.6772999999999999,0.38214,0.6414754444084205,0.7397737691160555,0.7602430310127452,0.7651609356733103,0.766421979254255
4,2,0,4,4,2,5,2,2,2,1,4,1,1,2,3,3,5,2,2,3,4,0,1,2,4,2,1,3,5,2,2,1,3,1,1,2,2,5,4,2,3,1,2,4,1,1,0,2,2,3,3,3,2,2,2,1,2,3,0,1,3,2,0,1,1,1,1,0,0,2,0,0,0,0,0,2,2,0,0,2,0,1,1,1,1,0,0,1,1,1,2,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,1,0,0,0,1,0,1,0,2,1,0,0,1,1,0,1,2,1,0,2,0,0,1,1,1,1,0,0,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,3,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,3,1,0,2,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,2,1,0,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0.8586999999999999,0.47676,0.639852851411668,0.7469062635010772,0.7645051530538511,0.7674316284418238,0.7679058519356694
4,4,1,1,4,4,3,1,1,3,4,1,4,2,1,3,1,1,4,5,2,2,2,6,5,3,3,1,1,4,2,2,5,3,3,0,1,2,2,3,0,2,3,2,5,2,3,1,2,4,0,2,2,4,4,1,2,2,2,3,1,2,0,6,0,2,1,1,0,1,2,1,1,0,0,0,0,0,0,1,1,1,2,0,1,1,1,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,2,1,0,1,2,1,0,0,0,1,2,0,1,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,1,1,2,0,2,2,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,3,2,1,2,2,0,1,1,1,0,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,2,2,2,0,0,0,0,1,0,1,2,1,0,2,1,1,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,0,2,0,0,0,0,0,0,1,1,0,1,1,1,0,2,0,0,0,2,2,1,0,0,1,1,0,0,1,2,0,0,0,1,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,1,1,1,0,1,0,1,3,0,0,1,2,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,3,1.0373,0.4624299999999999,0.6414182847800173,0.7469101231766307,0.7645920295234979,0.7674197346829431,0.7679399736879294
2,1,2,0,0,2,2,0,1,3,0,3,1,3,1,0,2,0,0,1,0,1,2,0,2,2,2,2,0,1,2,2,1,1,1,0,4,0,5,1,1,3,2,2,2,0,0,2,3,2,4,1,0,0,2,0,1,0,0,1,0,0,0,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.9468,0.4025999999999999,0.6403937262227174,0.7399190576243178,0.7599997211402281,0.7647803828640447,0.7660829180325178
1,1,0,1,1,2,3,0,1,2,4,1,0,0,2,1,1,0,0,0,1,2,4,1,1,1,0,1,0,2,3,3,3,1,2,2,0,0,0,2,3,1,2,3,0,2,2,3,1,1,2,3,1,3,0,0,3,2,1,0,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,2,1,0,1,2,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.6646,0.42147,0.6400249326788721,0.7442502819248655,0.7619852901076378,0.7653936523709068,0.7662668028589219
5,5,2,5,3,4,1,3,3,2,4,4,3,3,2,2,2,2,4,1,5,1,1,1,5,3,3,1,1,3,2,2,7,1,3,2,3,1,2,1,3,0,1,2,2,3,2,3,4,0,3,4,3,3,2,3,0,3,1,0,0,3,2,2,1,1,1,2,2,2,0,1,1,0,0,1,2,1,1,1,0,1,2,0,1,2,0,1,0,1,0,0,0,0,1,2,2,0,0,1,2,0,0,0,0,2,0,2,0,2,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,2,0,0,1,0,1,0,0,2,0,0,1,0,3,0,0,0,0,1,2,1,0,2,0,0,0,1,0,1,0,0,0,0,1,0,2,2,1,0,2,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,2,0,1,0,1,0,1,1,1,0,0,2,2,1,2,1,0,0,0,2,1,0,0,1,0,1,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,2,0,1,1,0,1,0,0,1,0,0,3,1,0,0,0,0,2,0,1,0,0,2,1,1,0,0,3,0,2,0,1,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,2,0,0,0.7166,0.37904,0.6377497129171541,0.7448375981662899,0.76361705824096,0.7673108847202946,0.7679555822201025
0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,2,0,1,0,2,3,1,2,1,1,0,2,1,1,0,1,2,1,0,0,0,2,0,1,1,3,0,0,1,0,1,2,2,2,1,1,1,1,3,1,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,3,0,0,0.8801,0.38085,0.6238943696544674,0.7367722848261065,0.7596905443238119,0.7643238756743546,0.7651111319453147
0,0,0,1,0,1,1,0,2,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,2,3,4,0,0,0,1,2,1,2,3,0,1,0,1,1,0,2,3,0,0,1,8,0,2,1,2,0,1,2,2,4,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,4,1,0,1,0,0,0,1,2,4,1,2,7,0.7346000000000001,0.36178,0.5613516988930118,0.706831631109778,0.747837310714098,0.7592765228832259,0.764119996192295
0,1,2,2,0,1,1,2,2,0,1,3,2,3,2,4,0,0,1,1,1,2,2,0,4,1,1,2,2,1,0,4,3,1,1,2,1,2,3,2,0,1,2,3,3,1,2,2,1,3,5,2,3,0,0,2,0,3,4,1,3,2,1,8,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1,1,0,2,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,1,0,0,1,2,2,1,0,2,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,2,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,2,1,0,4,0.6492,0.38014,0.6317713035302029,0.7411650466678272,0.7616987501991788,0.7664064915963724,0.7674043317065083
11,4,1,3,6,1,3,4,2,6,3,1,2,6,7,0,2,3,2,3,2,5,0,1,1,1,5,9,2,1,3,7,7,1,1,2,2,3,4,1,3,2,3,2,4,1,2,7,3,3,7,6,7,1,3,3,1,3,1,3,4,6,1,6,4,3,2,2,3,0,0,1,0,1,0,0,0,2,1,0,2,1,2,1,1,0,0,0,1,1,0,1,1,1,2,0,1,0,0,1,3,2,0,1,1,0,2,0,0,0,1,0,0,0,1,1,3,0,1,1,2,2,1,2,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1,0,0,1,1,1,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2,0,2,1,1,2,5,2,0,0,0,1,0,0,0,0,1,0,2,2,3,2,0,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,2,1,0,0,0,3,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,2,1,1,0,0,0,1,1,0,0,3,1,0,3,2,1,0,0,1,1,0,1,1,1,3,2,1,2,1,2,1,2,1,3,0,0,0,1,0,1,0,2,1,0,2,0,0,0,1,0,0,1,2,0,0,0,0,1,1,1,0,1,1,2,0,1,2,2,1,1,0,0,0,1,1,1,0,4,0.5562,0.35223,0.6394896906053746,0.7452206578928783,0.7637265317177171,0.7672351530460388,0.7681642300956198
4,6,6,0,6,4,4,2,3,1,0,3,1,0,1,1,5,4,1,0,0,5,2,3,2,1,4,1,0,3,3,2,6,2,0,2,1,2,3,0,4,3,5,3,1,1,2,2,2,1,2,0,1,1,0,2,3,1,1,2,2,0,3,1,3,1,0,0,2,3,0,1,5,1,0,0,0,0,0,0,3,2,1,0,0,1,1,2,0,1,3,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,1,0,1,0,2,2,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,2,1,0,1,0,3,2,1,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,2,0,1,1,0,1,0,2,1,1,2,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1.0006,0.4628,0.6372697065387941,0.7433173069980482,0.7625541453579955,0.7666658128246296,0.7676461548176228
1,0,1,1,1,0,2,0,2,3,1,2,1,2,4,4,0,3,1,3,1,2,0,1,1,2,1,0,4,2,0,5,1,2,1,3,1,0,4,3,2,2,0,2,0,1,4,2,3,2,1,2,3,1,3,3,3,2,2,2,0,1,2,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,0,1,2,0,1,1,1,1,1,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,1,0,0,1,2,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,2,0,0,0,1,1,1,0,1,0,0,1,2,1,0,0,2,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,2,2,1.1915,0.46548,0.6354195021732545,0.7418061519003225,0.7624576697007401,0.7665365909158673,0.7673503357460071
5,0,3,5,0,1,1,0,1,1,3,3,3,2,0,1,0,2,1,0,2,6,0,1,1,0,0,1,0,1,0,3,2,1,1,3,1,0,1,0,4,0,3,0,2,0,1,2,5,1,1,0,1,3,1,0,1,0,2,1,2,1,2,3,2,0,0,3,0,0,0,0,1,0,2,0,1,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,1,2,0.6763,0.39943,0.6353811355997725,0.7403387740940061,0.7607333924852689,0.7654782880374205,0.7666492825095355
2,1,2,1,0,1,1,5,1,2,0,3,2,2,1,2,1,1,0,3,2,1,2,2,1,1,3,1,1,0,1,5,3,2,0,0,1,1,2,0,0,1,0,1,1,2,2,4,2,1,3,4,0,3,1,3,3,2,0,1,6,5,2,3,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,1,0,0,1,0,1,0,0,2,2,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,1,1,3,0,1,1,0,1,2,0,0,0.8148,0.45203,0.6312108854205212,0.7428475191894046,0.7627886257549235,0.7665432858290958,0.7673421777716088
3,2,0,0,0,0,1,1,0,0,5,0,1,1,1,5,1,0,1,1,0,2,2,1,1,1,2,1,0,2,1,1,3,0,1,2,2,1,1,0,2,3,2,1,1,0,0,0,2,1,0,3,2,1,1,2,0,0,1,0,3,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.8034000000000001,0.40962,0.6397218915478668,0.7410334037523492,0.7609333129960612,0.7650526524146813,0.765921013422403
1,1,0,1,0,1,1,0,0,1,0,1,1,1,3,1,1,1,1,2,0,0,0,3,1,1,1,1,0,1,0,2,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,2,2,1,0,0,2,1,1,2,1,1,1,0,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.7493,0.37533,0.6344012684686903,0.7433876301755498,0.7589742205527936,0.7639099990900523,0.7646929121136701
