A_AA,A_AC,A_AG,A_AT,A_CA,A_CC,A_CG,A_CT,A_GA,A_GC,A_GG,A_GT,A_TA,A_TC,A_TG,A_TT,C_AA,C_AC,C_AG,C_AT,C_CA,C_CC,C_CG,C_CT,C_GA,C_GC,C_GG,C_GT,C_TA,C_TC,C_TG,C_TT,G_AA,G_AC,G_AG,G_AT,G_CA,G_CC,G_CG,G_CT,G_GA,G_GC,G_GG,G_GT,G_TA,G_TC,G_TG,G_TT,T_AA,T_AC,T_AG,T_AT,T_CA,T_CC,T_CG,T_CT,T_GA,T_GC,T_GG,T_GT,T_TA,T_TC,T_TG,T_TT,A_AAA,A_AAC,A_AAG,A_AAT,A_ACA,A_ACC,A_ACG,A_ACT,A_AGA,A_AGC,A_AGG,A_AGT,A_ATA,A_ATC,A_ATG,A_ATT,A_CAA,A_CAC,A_CAG,A_CAT,A_CCA,A_CCC,A_CCG,A_CCT,A_CGA,A_CGC,A_CGG,A_CGT,A_CTA,A_CTC,A_CTG,A_CTT,A_GAA,A_GAC,A_GAG,A_GAT,A_GCA,A_GCC,A_GCG,A_GCT,A_GGA,A_GGC,A_GGG,A_GGT,A_GTA,A_GTC,A_GTG,A_GTT,A_TAA,A_TAC,A_TAG,A_TAT,A_TCA,A_TCC,A_TCG,A_TCT,A_TGA,A_TGC,A_TGG,A_TGT,A_TTA,A_TTC,A_TTG,A_TTT,C_AAA,C_AAC,C_AAG,C_AAT,C_ACA,C_ACC,C_ACG,C_ACT,C_AGA,C_AGC,C_AGG,C_AGT,C_ATA,C_ATC,C_ATG,C_ATT,C_CAA,C_CAC,C_CAG,C_CAT,C_CCA,C_CCC,C_CCG,C_CCT,C_CGA,C_CGC,C_CGG,C_CGT,C_CTA,C_CTC,C_CTG,C_CTT,C_GAA,C_GAC,C_GAG,C_GAT,C_GCA,C_GCC,C_GCG,C_GCT,C_GGA,C_GGC,C_GGG,C_GGT,C_GTA,C_GTC,C_GTG,C_GTT,C_TAA,C_TAC,C_TAG,C_TAT,C_TCA,C_TCC,C_TCG,C_TCT,C_TGA,C_TGC,C_TGG,C_TGT,C_TTA,C_TTC,C_TTG,C_TTT,G_AAA,G_AAC,G_AAG,G_AAT,G_ACA,G_ACC,G_ACG,G_ACT,G_AGA,G_AGC,G_AGG,G_AGT,G_ATA,G_ATC,G_ATG,G_ATT,G_CAA,G_CAC,G_CAG,G_CAT,G_CCA,G_CCC,G_CCG,G_CCT,G_CGA,G_CGC,G_CGG,G_CGT,G_CTA,G_CTC,G_CTG,G_CTT,G_GAA,G_GAC,G_GAG,G_GAT,G_GCA,G_GCC,G_GCG,G_GCT,G_GGA,G_GGC,G_GGG,G_GGT,G_GTA,G_GTC,G_GTG,G_GTT,G_TAA,G_TAC,G_TAG,G_TAT,G_TCA,G_TCC,G_TCG,G_TCT,G_TGA,G_TGC,G_TGG,G_TGT,G_TTA,G_TTC,G_TTG,G_TTT,T_AAA,T_AAC,T_AAG,T_AAT,T_ACA,T_ACC,T_ACG,T_ACT,T_AGA,T_AGC,T_AGG,T_AGT,T_ATA,T_ATC,T_ATG,T_ATT,T_CAA,T_CAC,T_CAG,T_CAT,T_CCA,T_CCC,T_CCG,T_CCT,T_CGA,T_CGC,T_CGG,T_CGT,T_CTA,T_CTC,T_CTG,T_CTT,T_GAA,T_GAC,T_GAG,T_GAT,T_GCA,T_GCC,T_GCG,T_GCT,T_GGA,T_GGC,T_GGG,T_GGT,T_GTA,T_GTC,T_GTG,T_GTT,T_TAA,T_TAC,T_TAG,T_TAT,T_TCA,T_TCC,T_TCG,T_TCT,T_TGA,T_TGC,T_TGG,T_TGT,T_TTA,T_TTC,T_TTG,T_TTT,maximum_ORF_length,minimum_ORF_length,std_ORF_length,average_ORF_length,cv_ORF_length,maximum_GC_content_ORF,minimum_GC_content_ORF,std_GC_content_ORF,average_GC_content_ORF,cv_GC_content_ORF,k1,k2,k3,k4,k5,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis
1,3,0,0,1,0,0,2,0,1,0,1,0,0,0,4,1,1,1,0,3,2,0,0,1,0,1,0,1,3,0,3,0,0,0,1,1,1,0,2,0,1,0,0,0,1,0,1,2,3,1,0,2,0,4,0,0,0,1,2,1,3,0,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.908608962241028,3.5675171107823385,4.92329071424343,5.500169099751567,5.760975803905792,64.00000000000001,36.99018168860301,1144.0,8.0,0.3333333333333332,1.6698113894069555,139.39153489362258,140.493461408041,19.23044737829953,23.83979393033068,36.99018168860301,70.7314804235148,1136.0,19738.4126984127,46.89168649318411,23.44584324659205,2.1779927327128523,0.5813082910381114,0.291676985644334
2,0,0,1,2,3,1,1,1,1,1,0,1,0,2,1,1,2,1,0,0,1,1,1,2,1,2,2,0,1,0,3,2,3,3,2,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,1,3,1,1,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,1,1,1,2,0,1,0,0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9967173830225844,3.882957607367145,5.189648195361863,5.686503942593184,5.881580488309168,71.99999999999994,51.91140054712033,1302.0,12.254493291562971,0.3333333333333336,1.7244644837971022,149.83324063771698,150.8847148756248,19.78134931101759,30.89826938884757,51.91140054712033,67.66044443118976,1289.745506708437,22766.197183098597,36.76217504234219,18.381087521171096,2.081017231079404,0.4022191477814726,0.2023423561866894
8,3,5,2,3,1,2,0,5,2,3,1,3,0,3,4,1,1,0,2,2,0,0,2,0,0,2,2,2,3,0,3,4,2,2,3,3,0,1,1,5,0,0,0,0,0,2,1,3,4,0,4,0,1,2,2,2,1,2,0,3,2,1,3,2,1,1,4,0,0,2,1,2,0,1,2,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,3,1,0,1,0,1,0,1,2,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,2,1,0,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,2,2,0,1,1,2,0,0,0,2,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,2,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.945286574568672,3.835485534573272,5.4321890930657375,6.354685074721108,6.760363981795337,123.0,83.84993614747718,4085.0,19.937234877196985,0.3333333333333333,2.3055526585412047,362.2236877952627,363.7051814538713,42.47687261918389,58.70030521284124,83.84993614747718,117.30500769811262,4065.062765122803,132281.45901639343,58.604702485271375,29.302351242635687,2.9449080308557947,0.324247683171825,0.2399264019429752
5,2,6,3,1,1,1,0,5,3,2,2,2,2,2,3,2,1,3,1,0,1,1,3,1,0,3,4,1,0,4,4,2,1,2,3,2,3,3,3,5,3,0,0,2,2,3,4,4,1,2,1,3,4,2,1,1,4,4,1,2,1,0,3,2,0,2,1,0,1,1,0,4,1,0,1,1,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1,1,1,0,1,1,1,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2,1,1,2,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,2,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,2,1,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,1,0,1,1,0,2,2,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3,0,1,1,0,2,0,1,1,0,0,0,1,0,0,0,0,1,1,2,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,42,12,15.0,27.0,0.5555555555555556,50.0,50.0,0.0,50.0,0.0,1.9892950643729144,3.918119374544867,5.666835518597722,6.653061732089327,7.0260761750938086,145.0,91.79423059461033,5331.0,11.289746225103176,0.3333333333333333,2.4957181328734284,437.7373641808522,439.2546559545815,53.98155684957847,63.36416253353167,91.79423059461033,138.47419502549698,5319.710253774897,192944.65277777775,75.11003249196531,37.55501624598266,3.0188783736610496,0.3646417264719097,0.2515785465441674
2,1,0,1,1,3,1,5,4,2,2,0,4,2,1,5,0,1,2,2,2,1,1,0,0,0,3,3,1,3,2,6,1,1,3,3,1,1,1,2,3,0,2,3,3,4,1,1,4,3,1,8,2,0,4,1,4,1,1,2,1,3,5,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,1,0,2,1,2,0,2,1,1,0,0,2,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,2,1,0,0,0,2,0,1,2,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,2,0,2,2,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,2,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,4,1,2,0,0,0,0,1,0,0,3,2,3,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,1,2,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,1,0,1,1,1,3,0,1,2,0,1,24,24,0.0,24.0,0.0,37.5,37.5,0.0,37.5,0.0,1.9720244449712423,3.903715231469697,5.614771368593694,6.585516793408492,6.913852634087889,139.00000000000006,90.3938928517999,5025.0,10.52399669813921,0.3333333333333332,2.442878122299489,419.65938569273055,421.1771461105138,47.782636056098816,62.1516488671078,90.3938928517999,141.53431787152175,5014.476003301861,177390.1884057971,79.38266900441394,39.69133450220697,3.0191322711707222,0.3474682716887138,0.2573861843491545
3,1,4,1,0,0,1,1,4,3,1,1,2,1,0,3,2,2,0,2,2,0,0,0,2,2,2,0,0,1,0,0,2,1,1,0,2,2,3,2,4,0,1,1,0,0,2,3,1,1,2,3,0,0,2,0,1,1,1,0,2,0,3,4,2,0,1,0,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,2,0,0,2,63,63,0.0,63.0,0.0,50.79365079365079,50.79365079365079,0.0,50.79365079365079,0.0,1.96503979515046,3.83115768692704,5.281605022140203,6.08076217395991,6.379753126795122,90.00000000000003,60.18146006622636,2118.0,22.0,0.3333333333333332,1.944969453871684,217.33384458017576,218.55141065919383,32.63547780461567,43.1750909946148,60.18146006622636,92.03981214982151,2096.0,47764.7191011236,48.86472115520673,24.432360577603365,2.4148204953352854,0.4116046443393232,0.2833898514863352
1,2,2,4,1,1,4,1,3,1,4,2,2,0,0,0,2,0,2,0,1,1,2,1,0,3,3,0,2,1,1,2,1,1,4,3,0,5,1,1,6,5,5,0,3,0,1,2,1,1,2,1,2,0,1,0,1,1,2,2,1,0,4,0,0,1,0,0,0,1,1,0,1,1,0,0,2,0,2,0,0,0,1,0,0,1,0,0,2,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,1,1,1,1,1,0,0,0,0,0,1,2,0,2,0,1,0,0,0,0,1,0,2,0,3,1,0,2,3,0,1,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,18,18,0.0,18.0,0.0,44.44444444444444,44.44444444444444,0.0,44.44444444444444,0.0,1.955594160540429,3.8234679924487422,5.469609724844254,6.334833575145748,6.614712907393372,110.0,76.13573009261768,3214.0,13.049136539647998,0.3333333333333332,2.2170068807247123,301.5393838290447,302.9194339857358,33.36895723138419,42.90678300017012,76.13573009261768,100.2488369485766,3200.950863460352,91760.18348623851,57.34205394840649,28.671026974203244,2.741267125718588,0.3369138997105075,0.2422514454186098
0,0,0,0,1,3,0,0,0,0,2,2,0,0,1,2,0,1,1,3,2,3,1,0,0,2,0,1,0,1,0,4,0,0,1,0,1,2,0,0,0,1,1,1,0,1,3,5,2,0,0,2,1,1,1,2,3,0,2,2,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,2,0,1,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89553721828224,3.570005110560876,4.93427538570623,5.618002474220862,6.015485357162556,78.99999999999997,45.2262870792741,1795.0,10.219137510526542,0.3333333333333334,1.8803563111533244,197.0888124678821,198.34817871611529,30.762247739185455,33.39353740286752,45.2262870792741,77.76300064641664,1784.7808624894735,39342.0,44.36946324354912,22.18473162177456,2.494795094530154,0.5140887374248555,0.2813034098142021
0,1,2,0,0,2,3,2,2,3,1,0,3,1,1,2,4,2,1,1,2,1,1,4,1,2,2,1,0,0,3,4,2,2,0,3,3,1,0,3,0,2,0,1,0,3,0,0,1,0,2,1,2,4,1,0,1,1,1,1,1,4,0,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,2,1,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,2,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9841774541410144,3.916333729867133,5.59390270108146,6.246668898821258,6.501629167387827,100.0,68.13432611870056,2554.0,7.887801525402147,0.3333333333333333,2.0819443431946376,250.9501942617299,252.21443497968392,36.22352586666256,48.14610951330851,68.13432611870056,93.55748548359392,2546.112198474598,63612.121212121216,45.4113759702854,22.7056879851427,2.509501942617299,0.3809402177397595,0.1904904614981526
5,2,0,2,3,4,0,3,1,1,1,0,0,1,1,0,0,1,2,1,1,3,1,2,1,0,2,2,5,1,1,2,3,2,0,0,0,0,0,2,0,1,0,1,1,0,2,1,2,2,1,2,1,2,0,2,0,3,0,0,2,1,1,1,2,2,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,2,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2,1,1,1,0,1,0,0,0,0,0,1,2,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9571897452383569,3.84183469722108,5.262628696712319,6.019499973463473,6.30877151681321,86.00000000000006,52.02856609807431,1948.0,20.32753451424612,0.3333333333333331,1.876027617729605,205.29490982486632,206.4989958670929,30.854722274438,34.42963610794825,52.02856609807431,83.3219455895536,1927.672465485754,42641.83529411765,48.89230948160535,24.446154740802672,2.38715011424263,0.4964287803955716,0.274931930979122
4,4,4,5,3,2,4,1,1,7,3,3,6,1,5,4,1,4,2,2,5,2,2,6,3,4,6,3,2,1,1,3,4,3,2,5,1,3,3,0,1,1,0,5,12,2,2,4,5,3,3,6,2,3,6,4,0,3,3,5,7,5,2,9,1,1,1,1,0,1,2,1,0,1,1,2,0,1,2,2,2,0,1,0,0,1,0,1,0,2,1,1,0,1,0,0,0,0,0,1,3,2,2,0,0,0,2,1,2,1,0,0,1,2,0,3,0,0,1,0,0,2,0,3,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,2,1,0,0,1,1,2,2,0,0,0,2,0,0,2,0,0,3,1,2,0,0,1,1,1,2,0,0,2,1,1,1,3,1,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,0,1,1,2,1,0,1,1,2,0,0,0,3,1,0,1,0,0,0,1,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,2,6,2,1,3,0,2,0,0,0,0,0,2,1,1,0,2,1,1,1,2,2,0,1,0,1,0,2,0,3,1,1,1,0,0,1,1,0,0,2,1,0,3,3,0,2,0,1,1,0,0,0,0,1,0,0,2,0,2,1,0,1,0,0,4,1,3,2,1,0,2,2,1,0,0,1,1,2,1,3,3,21,21,0.0,21.0,0.0,28.57142857142857,28.57142857142857,0.0,28.57142857142857,0.0,1.9863534525017696,3.904823076035581,5.660709105388845,6.882899787763494,7.519263854563656,221.99999999999991,144.01338788581666,12558.0,5.432106888420587,0.3333333333333335,3.1316591544947454,835.183812103659,837.0712355550543,66.9258188115486,98.32459074536922,144.01338788581666,233.9820552286149,12552.56789311158,700688.2533936652,135.6574644832457,67.82873224162284,3.762089243710177,0.280129754614439,0.2699244232311464
2,1,2,1,0,1,1,1,1,2,1,0,0,0,2,0,1,1,1,0,0,2,0,2,3,0,2,0,0,1,0,1,1,0,2,1,1,1,2,0,2,3,1,2,3,0,1,0,1,0,3,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0,9.0,0.0,55.55555555555556,55.55555555555556,0.0,55.55555555555556,0.0,1.9319597933169352,3.756031014430837,5.0773926255596855,5.616601684782743,5.727626856270001,60.99999999999999,40.31453038208242,1009.0,7.159413487629754,0.3333333333333333,1.620100790717581,124.85191228010886,125.88804550075436,16.832745385178058,24.920744446153453,40.31453038208242,68.52486632057588,1001.8405865123702,15847.8,43.60412187442243,21.802060937211216,2.0467526603296538,0.4970401151287724,0.3232458431369295
6,0,2,4,4,2,2,0,3,1,0,1,2,2,1,0,2,2,1,1,1,0,1,0,1,3,0,1,1,0,2,0,1,2,2,2,2,0,0,2,3,1,0,0,2,0,0,0,1,0,4,1,1,0,0,0,1,1,0,0,0,0,1,2,2,1,2,1,0,0,0,0,1,1,0,0,2,1,0,1,0,1,3,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27,27,0.0,27.0,0.0,40.74074074074074,40.74074074074074,0.0,40.74074074074074,0.0,1.924771829737088,3.6940029064332967,5.076543157685234,5.816942151573017,6.095485357162555,78.99999999999997,43.69826527051742,1737.0,13.894603058364778,0.3333333333333334,1.8496409498025872,191.326945305673,192.5494941367224,24.85977102280574,34.18961941197473,43.69826527051742,70.92959164495355,1723.1053969416353,37075.307692307695,36.739972232978815,18.369986116489407,2.4218600671604187,0.5535300008017611,0.184582014074592
