Suburb,Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,label
South Yarra,1,u,315000.0,3.3,1.0,1.0,0.0,14500.0,Southern Metropolitan
Ferntree Gully,3,h,760000.0,24.8,3.0,1.0,3.0,984.0,Eastern Metropolitan
Templestowe Lower,3,t,766000.0,13.8,3.0,1.0,1.0,226.0,Eastern Metropolitan
Elsternwick,3,t,850000.0,8.5,3.0,2.0,2.0,108.0,Southern Metropolitan
Kew,2,u,891000.0,5.6,2.0,1.0,1.0,121.0,Southern Metropolitan
Mount Waverley,3,h,1260000.0,14.2,3.0,1.0,2.0,743.0,Eastern Metropolitan
Hampton,4,h,2260000.0,13.8,4.0,2.0,2.0,766.0,Southern Metropolitan
Footscray,3,h,853000.0,6.4,3.0,1.0,1.0,0.0,Western Metropolitan
Brunswick,2,h,792000.0,5.2,2.0,1.0,1.0,149.0,Northern Metropolitan
Bentleigh East,3,h,1525000.0,13.8,3.0,1.0,3.0,581.0,Southern Metropolitan
Moonee Ponds,3,h,1100000.0,6.9,3.0,2.0,1.0,169.0,Western Metropolitan
Ivanhoe,3,u,1110000.0,7.9,3.0,2.0,1.0,366.0,Eastern Metropolitan
Balaclava,2,u,585000.0,6.4,2.0,1.0,1.0,598.0,Southern Metropolitan
Ferntree Gully,4,h,875000.0,24.8,4.0,3.0,4.0,793.0,Eastern Metropolitan
Sunshine West,3,h,590000.0,13.5,3.0,2.0,4.0,697.0,Western Metropolitan
Hawthorn East,3,t,1590000.0,7.5,3.0,2.0,2.0,289.0,Southern Metropolitan
Ivanhoe,2,u,690000.0,7.9,2.0,1.0,1.0,103.0,Eastern Metropolitan
Brighton,2,h,1601000.0,11.2,2.0,1.0,1.0,380.0,Southern Metropolitan
Carnegie,1,u,250000.0,11.4,1.0,1.0,1.0,0.0,Southern Metropolitan
Brighton,1,u,495000.0,10.5,1.0,1.0,1.0,0.0,Southern Metropolitan
Croydon,3,h,662000.0,23.0,3.0,1.0,1.0,396.0,Eastern Metropolitan
Niddrie,3,h,1065000.0,11.2,3.0,1.0,2.0,653.0,Western Metropolitan
Highett,3,h,1155000.0,16.0,3.0,2.0,1.0,650.0,Southern Metropolitan
St Kilda,2,u,570000.0,6.1,2.0,1.0,1.0,628.0,Southern Metropolitan
Reservoir,3,h,715000.0,11.2,3.0,2.0,2.0,251.0,Northern Metropolitan
Melbourne,1,u,432000.0,2.8,1.0,1.0,1.0,0.0,Northern Metropolitan
Balwyn North,3,h,1590000.0,9.7,3.0,1.0,1.0,697.0,Southern Metropolitan
West Footscray,3,t,700000.0,6.4,3.0,2.0,2.0,125.0,Western Metropolitan
Richmond,4,h,1591000.0,2.6,4.0,2.0,1.0,263.0,Northern Metropolitan
Brunswick East,4,h,1900000.0,4.5,4.0,2.0,1.0,227.0,Northern Metropolitan
Keilor East,2,h,380000.0,12.8,2.0,1.0,1.0,116.0,Western Metropolitan
Reservoir,3,h,857700.0,12.0,3.0,1.0,1.0,325.0,Northern Metropolitan
Coburg North,1,h,867000.0,6.7,1.0,1.0,4.0,741.0,Northern Metropolitan
Clifton Hill,2,u,885500.0,3.4,2.0,2.0,2.0,0.0,Northern Metropolitan
Sunshine,3,h,865000.0,10.5,3.0,1.0,2.0,550.0,Western Metropolitan
Hawthorn,2,u,715000.0,4.6,2.0,1.0,1.0,0.0,Southern Metropolitan
Middle Park,3,h,2360000.0,4.1,3.0,1.0,1.0,288.0,Southern Metropolitan
Southbank,2,u,505000.0,1.2,2.0,1.0,1.0,0.0,Southern Metropolitan
Elsternwick,2,h,1160000.0,8.5,2.0,2.0,2.0,155.0,Southern Metropolitan
Yallambie,5,h,1060000.0,15.0,5.0,2.0,2.0,627.0,Northern Metropolitan
Seddon,3,h,1310000.0,6.6,3.0,2.0,1.0,229.0,Western Metropolitan
Malvern,2,t,910000.0,5.9,2.0,1.0,2.0,195.0,Southern Metropolitan
Brighton East,3,t,972000.0,10.7,3.0,2.0,1.0,119.0,Southern Metropolitan
Melton,3,h,480000.0,31.7,3.0,1.0,2.0,900.0,Western Victoria
Reservoir,4,h,1005000.0,11.2,4.0,2.0,5.0,768.0,Northern Metropolitan
Brunswick West,2,h,573000.0,5.2,2.0,1.0,1.0,0.0,Northern Metropolitan
Elwood,1,u,347000.0,7.7,1.0,1.0,1.0,0.0,Southern Metropolitan
Preston,2,t,660000.0,8.8,2.0,1.0,1.0,113.0,Northern Metropolitan
Bentleigh East,3,h,959000.0,13.9,3.0,2.0,2.0,557.0,Southern Metropolitan
Mill Park,3,h,470000.0,17.9,3.0,1.0,1.0,290.0,Northern Metropolitan
Elsternwick,4,h,1650000.0,8.5,1.0,3.0,2.0,386.0,Southern Metropolitan
Essendon North,4,h,1605000.0,9.4,3.0,2.0,2.0,607.0,Western Metropolitan
Hawthorn,2,u,600000.0,4.6,2.0,1.0,1.0,0.0,Southern Metropolitan
Mill Park,5,h,725000.0,17.9,5.0,2.0,2.0,574.0,Northern Metropolitan
Richmond,2,u,391000.0,2.6,2.0,1.0,1.0,0.0,Northern Metropolitan
Carrum Downs,3,h,480000.0,34.9,3.0,1.0,0.0,528.0,South-Eastern Metropolitan
Yarraville,2,u,397000.0,7.0,2.0,1.0,1.0,0.0,Western Metropolitan
Camberwell,3,h,2105000.0,7.8,3.0,1.0,2.0,692.0,Southern Metropolitan
Templestowe Lower,3,t,950000.0,13.8,3.0,2.0,2.0,306.0,Eastern Metropolitan
Prahran,2,u,480000.0,4.5,2.0,1.0,2.0,0.0,Southern Metropolitan
Malvern East,3,h,1800000.0,8.4,3.0,2.0,1.0,460.0,Southern Metropolitan
Keilor Downs,4,h,590000.0,15.5,4.0,2.0,2.0,757.0,Western Metropolitan
Malvern East,3,t,940000.0,11.2,3.0,2.0,1.0,206.0,Southern Metropolitan
Coburg,2,h,850000.0,7.8,2.0,1.0,1.0,371.0,Northern Metropolitan
Niddrie,3,t,800000.0,11.2,3.0,2.0,2.0,202.0,Western Metropolitan
Brunswick,2,u,350000.0,5.2,2.0,1.0,1.0,0.0,Northern Metropolitan
Reservoir,3,h,876000.0,12.0,3.0,1.0,2.0,653.0,Northern Metropolitan
Richmond,2,h,860000.0,2.6,2.0,1.0,0.0,111.0,Northern Metropolitan
Travancore,2,u,503000.0,5.3,2.0,1.0,1.0,0.0,Western Metropolitan
Essendon,2,u,580000.0,7.5,2.0,1.0,1.0,921.0,Western Metropolitan
Bentleigh,2,t,680000.0,13.0,2.0,1.0,1.0,83.0,Southern Metropolitan
South Yarra,3,u,1320000.0,3.3,3.0,2.0,2.0,15.0,Southern Metropolitan
Canterbury,5,h,2550000.0,8.4,5.0,2.0,4.0,692.0,Southern Metropolitan
Caroline Springs,3,h,600000.0,14.8,3.0,1.0,3.0,406.0,Western Metropolitan
Glenroy,4,h,780000.0,11.2,4.0,1.0,3.0,697.0,Northern Metropolitan
Reservoir,3,h,758000.0,12.0,3.0,1.0,2.0,558.0,Northern Metropolitan
Glen Iris,2,h,1500000.0,9.2,3.0,1.0,2.0,660.0,Southern Metropolitan
Toorak,3,u,2000000.0,4.1,3.0,2.0,2.0,0.0,Southern Metropolitan
Fitzroy,3,h,1326000.0,1.6,3.0,2.0,2.0,718.0,Northern Metropolitan
Prahran,4,h,2635000.0,4.6,4.0,2.0,2.0,401.0,Southern Metropolitan
Airport West,3,t,700000.0,13.5,3.0,2.0,2.0,239.0,Western Metropolitan
South Yarra,2,u,762500.0,2.7,2.0,1.0,1.0,17200.0,Southern Metropolitan
Doncaster,4,h,1401000.0,13.9,4.0,3.0,2.0,650.0,Eastern Metropolitan
Dingley Village,4,h,1100000.0,22.2,4.0,2.0,2.0,840.0,South-Eastern Metropolitan
South Melbourne,3,h,2000000.0,2.1,3.0,2.0,1.0,161.0,Southern Metropolitan
Malvern,3,h,2500000.0,5.9,3.0,2.0,,395.0,Southern Metropolitan
Bentleigh East,1,u,580000.0,13.9,1.0,1.0,1.0,105.0,Southern Metropolitan
Canterbury,5,h,2350000.0,9.0,5.0,2.0,4.0,838.0,Southern Metropolitan
Sandringham,4,t,1050000.0,15.2,4.0,2.0,1.0,173.0,Southern Metropolitan
Aberfeldie,3,h,1190000.0,9.1,3.0,1.0,1.0,465.0,Western Metropolitan
Sunshine,4,h,970000.0,12.6,4.0,1.0,4.0,615.0,Western Metropolitan
Scoresby,4,h,962000.0,22.2,4.0,2.0,3.0,724.0,Eastern Metropolitan
Richmond,2,h,990000.0,2.6,2.0,1.0,1.0,117.0,Northern Metropolitan
Moonee Ponds,4,h,1833000.0,6.9,4.0,1.0,1.0,583.0,Western Metropolitan
Hadfield,2,t,595000.0,11.2,2.0,2.0,1.0,201.0,Northern Metropolitan
Clifton Hill,2,h,700000.0,3.6,2.0,2.0,1.0,533.0,Northern Metropolitan
Burwood,3,h,1325000.0,10.4,3.0,1.0,1.0,756.0,Southern Metropolitan
Heidelberg Heights,3,t,601000.0,10.5,3.0,2.0,2.0,200.0,Eastern Metropolitan
Camberwell,2,t,775000.0,7.8,2.0,2.0,1.0,103.0,Southern Metropolitan
Essendon,4,h,1635000.0,8.0,4.0,1.0,2.0,638.0,Western Metropolitan
Ormond,2,u,440000.0,11.4,2.0,1.0,1.0,1100.0,Southern Metropolitan
Yarraville,5,h,1815000.0,7.0,5.0,2.0,2.0,644.0,Western Metropolitan
Caulfield South,4,h,1570000.0,9.3,3.0,2.0,2.0,641.0,Southern Metropolitan
Oakleigh South,4,h,937500.0,14.7,4.0,2.0,2.0,539.0,South-Eastern Metropolitan
Carrum,3,h,825000.0,31.2,3.0,2.0,1.0,355.0,South-Eastern Metropolitan
Gardenvale,4,h,2200000.0,9.8,4.0,3.0,3.0,474.0,Southern Metropolitan
Reservoir,2,u,450000.0,11.2,2.0,1.0,1.0,95.0,Northern Metropolitan
Carrum Downs,4,h,546000.0,34.9,3.0,1.0,1.0,646.0,South-Eastern Metropolitan
Keilor,3,h,930000.0,14.5,3.0,2.0,2.0,847.0,Western Metropolitan
Malvern East,2,u,835000.0,11.2,2.0,1.0,1.0,0.0,Southern Metropolitan
Ivanhoe,2,u,845000.0,7.9,2.0,2.0,2.0,147.0,Eastern Metropolitan
Malvern East,4,h,3600000.0,8.4,4.0,3.0,2.0,552.0,Southern Metropolitan
Boronia,3,h,790000.0,25.0,3.0,1.0,2.0,868.0,Eastern Metropolitan
Malvern,2,u,566000.0,7.4,2.0,1.0,1.0,0.0,Southern Metropolitan
Brunswick West,4,h,1150000.0,5.9,4.0,1.0,2.0,519.0,Northern Metropolitan
Sandringham,3,u,760000.0,15.2,3.0,1.0,1.0,178.0,Southern Metropolitan
Brighton,4,h,2770000.0,10.5,4.0,3.0,2.0,560.0,Southern Metropolitan
Northcote,2,h,1015000.0,5.3,2.0,1.0,,145.0,Northern Metropolitan
South Melbourne,4,h,1615000.0,2.1,4.0,3.0,2.0,577.0,Southern Metropolitan
Northcote,5,h,4300000.0,5.5,4.0,4.0,3.0,569.0,Northern Metropolitan
Balwyn North,2,u,682000.0,9.7,2.0,1.0,1.0,140.0,Southern Metropolitan
Fawkner,3,h,540000.0,12.4,3.0,1.0,1.0,614.0,Northern Metropolitan
Niddrie,3,h,1076000.0,11.2,3.0,1.0,1.0,654.0,Western Metropolitan
Hampton,3,h,2513000.0,13.7,3.0,2.0,1.0,766.0,Southern Metropolitan
Surrey Hills,3,h,2300000.0,11.2,3.0,2.0,1.0,735.0,Southern Metropolitan
Reservoir,4,h,1015000.0,11.2,4.0,1.0,1.0,518.0,Northern Metropolitan
Albert Park,3,h,2155000.0,3.3,3.0,2.0,0.0,130.0,Southern Metropolitan
Prahran,3,h,1530000.0,4.5,3.0,1.0,0.0,231.0,Southern Metropolitan
Nunawading,3,u,813000.0,15.4,3.0,2.0,2.0,266.0,Eastern Metropolitan
Toorak,2,u,1010000.0,4.6,2.0,2.0,2.0,586.0,Southern Metropolitan
Preston,3,h,1000000.0,8.8,3.0,2.0,2.0,143.0,Northern Metropolitan
Carnegie,2,u,662000.0,11.4,4.0,2.0,1.0,0.0,Southern Metropolitan
Bentleigh,3,h,1165000.0,13.0,3.0,1.0,2.0,694.0,Southern Metropolitan
Lalor,3,h,685000.0,16.3,3.0,1.0,1.0,548.0,Northern Metropolitan
Footscray,2,u,395000.0,6.4,2.0,2.0,1.0,0.0,Western Metropolitan
Pascoe Vale,3,h,1000000.0,9.9,3.0,1.0,2.0,858.0,Northern Metropolitan
Mill Park,3,h,675000.0,17.9,3.0,1.0,4.0,640.0,Northern Metropolitan
Sunbury,3,h,388000.0,31.7,3.0,1.0,0.0,650.0,Western Metropolitan
Keilor East,3,h,583000.0,12.8,3.0,1.0,1.0,412.0,Western Metropolitan
Brunswick,2,h,770000.0,5.2,2.0,1.0,0.0,152.0,Northern Metropolitan
Carlton,2,h,957000.0,1.8,2.0,1.0,1.0,122.0,Northern Metropolitan
North Melbourne,1,u,340000.0,2.3,1.0,1.0,1.0,0.0,Northern Metropolitan
Malvern,1,u,456000.0,7.4,1.0,1.0,1.0,4721.0,Southern Metropolitan
Richmond,3,h,1410000.0,2.6,3.0,1.0,0.0,224.0,Northern Metropolitan
Sunshine,3,h,591500.0,12.6,3.0,1.0,2.0,427.0,Western Metropolitan
Carnegie,3,h,1620000.0,11.4,3.0,1.0,1.0,808.0,Southern Metropolitan
Brunswick East,3,t,1010000.0,4.5,3.0,2.0,1.0,0.0,Northern Metropolitan
Viewbank,3,h,770000.0,13.8,3.0,2.0,2.0,577.0,Eastern Metropolitan
Hawthorn,1,u,535000.0,4.6,1.0,1.0,1.0,918.0,Southern Metropolitan
Maribyrnong,2,t,355000.0,8.7,2.0,1.0,1.0,0.0,Western Metropolitan
Bundoora,3,h,805000.0,12.1,3.0,1.0,2.0,669.0,Northern Metropolitan
Fawkner,3,h,631000.0,12.4,3.0,2.0,2.0,297.0,Northern Metropolitan
Balwyn,5,h,3020000.0,9.7,5.0,3.0,2.0,715.0,Southern Metropolitan
Knoxfield,4,h,1218000.0,23.3,4.0,2.0,2.0,900.0,Eastern Metropolitan
Bentleigh East,4,t,1160000.0,13.9,3.0,2.0,2.0,321.0,Southern Metropolitan
Heidelberg Heights,3,u,630000.0,10.5,3.0,2.0,1.0,0.0,Eastern Metropolitan
St Kilda,3,u,1190000.0,6.1,3.0,1.0,1.0,460.0,Southern Metropolitan
Kensington,3,h,1335000.0,4.2,3.0,1.0,3.0,459.0,Northern Metropolitan
Williamstown,3,h,1200000.0,8.0,3.0,2.0,2.0,348.0,Western Metropolitan
South Yarra,3,h,1700000.0,3.3,3.0,1.0,1.0,178.0,Southern Metropolitan
Seddon,3,h,920000.0,6.6,3.0,2.0,1.0,309.0,Western Metropolitan
Hawthorn East,6,h,2200000.0,6.2,6.0,3.0,3.0,622.0,Southern Metropolitan
Glenroy,3,h,830000.0,11.2,3.0,1.0,2.0,655.0,Northern Metropolitan
West Footscray,3,h,845000.0,6.4,3.0,1.0,2.0,422.0,Western Metropolitan
Maidstone,3,t,710000.0,6.4,3.0,2.0,2.0,186.0,Western Metropolitan
Newport,2,h,680000.0,8.4,2.0,1.0,1.0,229.0,Western Metropolitan
Abbotsford,3,h,1176500.0,2.5,2.0,1.0,1.0,138.0,Northern Metropolitan
Parkdale,3,h,820000.0,21.5,3.0,2.0,2.0,445.0,South-Eastern Metropolitan
Collingwood,3,u,1500000.0,1.6,2.0,2.0,2.0,0.0,Northern Metropolitan
Richmond,2,h,905000.0,2.6,2.0,1.0,0.0,139.0,Northern Metropolitan
Armadale,1,u,567000.0,6.3,1.0,1.0,1.0,0.0,Southern Metropolitan
Hawthorn,1,u,499000.0,4.6,1.0,1.0,1.0,0.0,Southern Metropolitan
Nunawading,3,h,1218000.0,15.4,3.0,1.0,1.0,757.0,Eastern Metropolitan
Balwyn North,4,h,2000000.0,9.7,4.0,3.0,4.0,958.0,Southern Metropolitan
Burwood,3,h,1151000.0,11.7,3.0,1.0,1.0,695.0,Southern Metropolitan
Richmond,4,h,1800000.0,2.4,4.0,1.0,4.0,418.0,Northern Metropolitan
Mount Waverley,3,t,1375000.0,14.2,3.0,2.0,2.0,366.0,Eastern Metropolitan
Altona,3,t,765000.0,11.0,3.0,2.0,2.0,200.0,Western Metropolitan
Canterbury,5,h,2900000.0,9.0,5.0,2.0,2.0,795.0,Southern Metropolitan
Collingwood,2,h,890000.0,1.6,2.0,1.0,1.0,178.0,Northern Metropolitan
Elwood,3,t,1350000.0,7.7,3.0,2.0,2.0,1170.0,Southern Metropolitan
Richmond,5,h,3200000.0,2.6,5.0,3.0,3.0,618.0,Northern Metropolitan
Newport,4,t,820000.0,8.4,4.0,2.0,2.0,753.0,Western Metropolitan
Croydon,3,h,858000.0,23.0,3.0,1.0,2.0,857.0,Eastern Metropolitan
Hawthorn East,5,h,3500000.0,7.5,4.0,2.0,2.0,1250.0,Southern Metropolitan
Reservoir,3,h,705000.0,11.2,3.0,1.0,3.0,513.0,Northern Metropolitan
Doncaster,3,h,1360000.0,12.4,3.0,1.0,2.0,647.0,Eastern Metropolitan
Aberfeldie,2,h,840000.0,9.1,2.0,1.0,1.0,373.0,Western Metropolitan
St Kilda,3,h,1225000.0,6.1,3.0,1.0,1.0,248.0,Southern Metropolitan
Flemington,4,h,1290000.0,3.4,4.0,2.0,0.0,202.0,Northern Metropolitan
Box Hill,4,h,1661000.0,13.1,4.0,2.0,2.0,729.0,Eastern Metropolitan
Brighton,4,t,1630000.0,11.2,4.0,2.0,2.0,432.0,Southern Metropolitan
Sunshine North,3,h,630000.0,13.3,3.0,1.0,4.0,625.0,Western Metropolitan
Brighton,2,u,985000.0,11.2,2.0,1.0,1.0,611.0,Southern Metropolitan
Croydon,3,h,840500.0,23.0,3.0,1.0,2.0,850.0,Eastern Metropolitan
Sunshine West,3,h,795000.0,13.5,3.0,1.0,2.0,739.0,Western Metropolitan
Yarraville,3,h,1115000.0,6.3,3.0,1.0,2.0,446.0,Western Metropolitan
Richmond,3,h,1285000.0,2.6,4.0,2.0,1.0,133.0,Northern Metropolitan
Hampton,2,u,450000.0,13.7,2.0,2.0,1.0,0.0,Southern Metropolitan
Preston,1,h,830000.0,8.8,1.0,1.0,0.0,397.0,Northern Metropolitan
Brighton,4,h,3050000.0,11.2,4.0,4.0,2.0,578.0,Southern Metropolitan
Newport,4,h,1620000.0,8.4,4.0,3.0,1.0,425.0,Western Metropolitan
North Melbourne,2,u,665500.0,2.3,2.0,2.0,1.0,0.0,Northern Metropolitan
Eltham,3,h,830000.0,18.0,3.0,2.0,1.0,817.0,Eastern Metropolitan
Jacana,3,h,425000.0,14.5,3.0,1.0,2.0,650.0,Northern Metropolitan
Croydon Hills,4,h,905000.0,23.0,4.0,2.0,2.0,731.0,Eastern Metropolitan
Sunshine West,3,h,680000.0,13.5,3.0,1.0,2.0,726.0,Western Metropolitan
Coburg North,5,h,1172000.0,9.2,5.0,3.0,2.0,425.0,Northern Metropolitan
Prahran,2,h,1500000.0,4.5,2.0,1.0,2.0,236.0,Southern Metropolitan
Albert Park,3,h,2575000.0,3.3,3.0,2.0,1.0,228.0,Southern Metropolitan
Surrey Hills,2,u,760000.0,11.2,2.0,1.0,1.0,681.0,Southern Metropolitan
Mont Albert,4,h,3900000.0,11.8,4.0,2.0,6.0,2187.0,Eastern Metropolitan
Williamstown,4,h,2255000.0,8.0,4.0,1.0,3.0,765.0,Western Metropolitan
Prahran,1,u,549800.0,4.5,1.0,1.0,1.0,0.0,Southern Metropolitan
St Kilda,2,u,575000.0,6.1,2.0,2.0,1.0,0.0,Southern Metropolitan
Moonee Ponds,2,h,1040000.0,6.9,2.0,1.0,2.0,313.0,Western Metropolitan
Port Melbourne,2,h,1130000.0,3.8,1.0,1.0,0.0,112.0,Southern Metropolitan
Keilor East,5,h,1100000.0,12.8,4.0,2.0,2.0,781.0,Western Metropolitan
Fitzroy,2,h,677000.0,1.6,2.0,1.0,0.0,67.0,Northern Metropolitan
Ascot Vale,4,h,1400000.0,4.3,4.0,1.0,3.0,165.0,Western Metropolitan
Hawthorn,2,u,627500.0,4.6,2.0,2.0,2.0,0.0,Southern Metropolitan
Moorabbin,3,t,750000.0,14.6,3.0,2.0,1.0,164.0,Southern Metropolitan
Hampton,2,u,875500.0,13.7,2.0,2.0,1.0,225.0,Southern Metropolitan
Balwyn North,3,u,700000.0,9.2,3.0,1.0,1.0,350.0,Southern Metropolitan
Mooroolbark,3,h,930000.0,26.5,3.0,1.0,4.0,905.0,Eastern Victoria
Eltham,4,h,810000.0,18.0,4.0,2.0,2.0,838.0,Eastern Metropolitan
Keilor East,4,h,770000.0,12.8,4.0,2.0,2.0,546.0,Western Metropolitan
Cheltenham,3,h,800000.0,17.9,3.0,1.0,1.0,366.0,Southern Metropolitan
Sunshine,3,h,715000.0,12.6,3.0,1.0,2.0,558.0,Western Metropolitan
Viewbank,2,u,555000.0,13.8,2.0,1.0,2.0,197.0,Eastern Metropolitan
Bentleigh East,4,h,1190000.0,13.9,4.0,2.0,3.0,591.0,Southern Metropolitan
Richmond,3,h,1520000.0,2.6,3.0,1.0,2.0,248.0,Northern Metropolitan
Camberwell,3,h,1622000.0,7.8,3.0,1.0,1.0,544.0,Southern Metropolitan
Malvern East,4,h,1290000.0,11.2,4.0,2.0,2.0,395.0,Southern Metropolitan
Yarraville,6,h,2450000.0,6.3,6.0,3.0,2.0,1087.0,Western Metropolitan
Glenroy,4,t,607000.0,13.0,4.0,3.0,2.0,0.0,Northern Metropolitan
Ascot Vale,2,u,432000.0,5.9,2.0,1.0,1.0,0.0,Western Metropolitan
Camberwell,2,u,530000.0,7.8,2.0,1.0,1.0,0.0,Southern Metropolitan
Pascoe Vale,2,t,530000.0,8.5,2.0,2.0,1.0,135.0,Northern Metropolitan
Dandenong North,4,u,617000.0,24.7,4.0,3.0,2.0,279.0,South-Eastern Metropolitan
Moorabbin,4,h,1385000.0,14.6,4.0,2.0,2.0,807.0,Southern Metropolitan
Coburg,3,h,1070000.0,6.7,3.0,1.0,2.0,392.0,Northern Metropolitan
Forest Hill,3,h,800000.0,15.4,3.0,1.0,2.0,617.0,Eastern Metropolitan
Clarinda,5,h,883300.0,17.5,5.0,2.0,2.0,402.0,South-Eastern Metropolitan
Port Melbourne,3,h,1753000.0,3.8,3.0,2.0,1.0,225.0,Southern Metropolitan
Reservoir,4,h,770000.0,11.2,4.0,1.0,2.0,855.0,Northern Metropolitan
Glenroy,3,h,710000.0,13.0,3.0,1.0,2.0,587.0,Northern Metropolitan
Doncaster,3,h,1850000.0,13.9,3.0,1.0,2.0,1073.0,Eastern Metropolitan
Braybrook,3,h,585000.0,10.8,3.0,2.0,2.0,631.0,Western Metropolitan
Hawthorn,1,u,335000.0,4.6,1.0,1.0,1.0,3132.0,Southern Metropolitan
Coburg,3,h,890000.0,6.7,3.0,2.0,2.0,190.0,Northern Metropolitan
Carnegie,2,u,510000.0,11.4,2.0,1.0,1.0,0.0,Southern Metropolitan
Wollert,3,t,420000.0,25.5,3.0,2.0,2.0,167.0,Northern Metropolitan
Ashwood,3,u,1045000.0,12.2,3.0,2.0,2.0,467.0,Southern Metropolitan
Richmond,3,h,1100000.0,2.6,3.0,1.0,0.0,162.0,Northern Metropolitan
Maidstone,2,u,360000.0,9.2,3.0,2.0,1.0,0.0,Western Metropolitan
Preston,3,h,880000.0,8.4,3.0,1.0,0.0,480.0,Northern Metropolitan
Carlton,3,h,1590000.0,1.8,2.0,2.0,2.0,100.0,Northern Metropolitan
Hawthorn,3,h,1180000.0,4.6,3.0,1.0,3.0,218.0,Southern Metropolitan
Bentleigh,4,h,1700000.0,11.4,4.0,2.0,2.0,673.0,Southern Metropolitan
Strathmore,3,h,1650000.0,8.2,3.0,3.0,2.0,698.0,Western Metropolitan
Hawthorn,5,h,4250000.0,4.6,5.0,4.0,3.0,1275.0,Southern Metropolitan
Ivanhoe,3,u,880000.0,7.8,3.0,2.0,1.0,252.0,Eastern Metropolitan
Williamstown,2,h,920000.0,8.0,2.0,1.0,1.0,307.0,Western Metropolitan
Keilor East,4,t,807000.0,12.8,4.0,2.0,2.0,319.0,Western Metropolitan
Ascot Vale,3,h,1050000.0,5.9,3.0,1.0,3.0,536.0,Western Metropolitan
South Yarra,2,u,450000.0,3.3,2.0,1.0,1.0,0.0,Southern Metropolitan
Warrandyte,4,h,1050000.0,21.1,4.0,2.0,2.0,1529.0,Eastern Metropolitan
Avondale Heights,4,h,1300000.0,10.5,4.0,3.0,2.0,656.0,Western Metropolitan
Dingley Village,3,h,980000.0,22.2,3.0,2.0,2.0,702.0,South-Eastern Metropolitan
Port Melbourne,2,h,1180000.0,3.8,2.0,1.0,1.0,347.0,Southern Metropolitan
Carnegie,2,u,405000.0,11.4,2.0,1.0,1.0,967.0,Southern Metropolitan
Fitzroy North,3,h,1371000.0,3.5,2.0,1.0,1.0,197.0,Northern Metropolitan
Coburg North,4,h,770000.0,9.2,4.0,1.0,1.0,545.0,Northern Metropolitan
Thornbury,3,t,1100000.0,6.5,3.0,2.0,2.0,7330.0,Northern Metropolitan
Altona,2,t,720000.0,13.8,2.0,1.0,2.0,292.0,Western Metropolitan
Northcote,3,h,1000000.0,5.5,3.0,1.0,1.0,440.0,Northern Metropolitan
Yallambie,4,h,953000.0,15.0,4.0,2.0,2.0,551.0,Northern Metropolitan
Hoppers Crossing,3,h,510000.0,18.4,3.0,1.0,2.0,600.0,Western Metropolitan
Mount Waverley,3,h,944000.0,14.2,3.0,1.0,1.0,446.0,Eastern Metropolitan
Port Melbourne,2,u,735000.0,3.8,2.0,1.0,1.0,0.0,Southern Metropolitan
Collingwood,2,h,1015000.0,1.6,2.0,1.0,0.0,117.0,Northern Metropolitan
Balwyn North,3,h,2668000.0,9.7,3.0,1.0,2.0,939.0,Southern Metropolitan
Balwyn,5,h,2750000.0,7.9,5.0,5.0,2.0,1235.0,Southern Metropolitan
Williamstown,3,h,1800000.0,8.0,3.0,2.0,2.0,332.0,Western Metropolitan
Thornbury,3,h,1420000.0,7.0,3.0,1.0,2.0,438.0,Northern Metropolitan
Caroline Springs,3,h,545000.0,14.8,3.0,2.0,2.0,301.0,Western Metropolitan
Ascot Vale,3,h,786000.0,5.9,3.0,2.0,1.0,576.0,Western Metropolitan
Balaclava,1,u,440000.0,6.6,1.0,1.0,0.0,0.0,Southern Metropolitan
Sunshine West,3,h,690000.0,13.5,3.0,1.0,0.0,540.0,Western Metropolitan
Sunshine West,4,h,510000.0,13.5,4.0,1.0,1.0,672.0,Western Metropolitan
South Yarra,1,u,367000.0,3.3,1.0,1.0,0.0,0.0,Southern Metropolitan
Brunswick West,3,h,645000.0,5.9,3.0,3.0,1.0,131.0,Northern Metropolitan
Yarraville,3,h,670000.0,7.0,3.0,1.0,1.0,463.0,Western Metropolitan
Moonee Ponds,3,h,800000.0,6.9,2.0,1.0,1.0,207.0,Western Metropolitan
Viewbank,3,h,870000.0,13.8,3.0,1.0,2.0,698.0,Eastern Metropolitan
Elwood,3,h,1820000.0,7.2,3.0,2.0,3.0,144.0,Southern Metropolitan
Cheltenham,3,h,1201000.0,17.9,3.0,2.0,3.0,638.0,Southern Metropolitan
Melton,3,h,430000.0,31.7,3.0,1.0,2.0,583.0,Western Victoria
Heidelberg West,2,h,497500.0,9.4,2.0,1.0,2.0,708.0,Eastern Metropolitan
Pascoe Vale,2,t,530000.0,9.9,2.0,1.0,1.0,156.0,Northern Metropolitan
Gladstone Park,3,h,755000.0,12.9,3.0,1.0,1.0,935.0,Western Metropolitan
Templestowe Lower,4,h,1182500.0,13.8,4.0,2.0,2.0,650.0,Eastern Metropolitan
Templestowe Lower,2,t,731000.0,12.4,2.0,1.0,1.0,217.0,Eastern Metropolitan
Prahran,2,u,700000.0,4.5,2.0,1.0,1.0,0.0,Southern Metropolitan
