nameseq,k1,k2,k3,k4,k5,label
pre_911_91445|0.942815327,1.7479869290710124,3.308292493044161,4.648961181614494,5.4454859487274225,5.708632440797382,toeholds
pre_912_91446|0.042265352,1.8586291017170167,3.5302270142535295,4.773863207557719,5.351823225551769,5.599541531706475,toeholds
pre_913_91447|0.517425082,1.6641139436695889,3.235786126343232,4.400455970449923,5.195485948727422,5.599541531706474,toeholds
pre_914_91448|0.7490141640000001,1.9011788893039974,3.709647220401232,5.028077681166017,5.57958907380469,5.708632440797382,toeholds
pre_915_91449|0.039906300000000006,1.9834269848701416,3.8278326164749097,5.126492426331573,5.508160502376118,5.63590516807011,toeholds
pre_916_91450|0.517727412,1.93270937232212,3.6241036252544996,4.747375926780053,5.302628805870278,5.526814258979201,toeholds
pre_917_91451|0.298578477,1.9662401987703588,3.723710202383396,5.159828119838418,5.6153033595189745,5.708632440797383,toeholds
pre_918_91452|0.914545825,1.6341730558441059,3.186566247510932,4.2884685253576,4.9524566545410496,5.3676344862125935,toeholds
pre_919_91453|0.581979125,1.8597939449553196,3.568996843141235,4.830795005765375,5.436731930947547,5.672268804433746,toeholds
pre_920_91454|0.962611001,1.709695585728135,3.30398573214579,4.63571754122566,5.324862957617361,5.622179940758047,toeholds
pre_921_91455|0.126838428,1.9787370609494976,3.8246679021638283,5.0695606281239165,5.579589073804689,5.744996077161019,toeholds
pre_922_91456|0.6275361,1.8375363314899331,3.534392099084325,4.784215671869699,5.472446216661831,5.744996077161019,toeholds
pre_923_91457|0.379266793,1.924558950265393,3.671046686650757,4.889478829764437,5.485926350629036,5.635905168070111,toeholds
pre_924_91458|0.791262818,1.8761606758785412,3.604922497622835,4.696558436389881,5.2938747880904025,5.63590516807011,toeholds
pre_925_91459|0.391132036,1.796041146124965,3.4666197758326676,4.619534585064212,5.242897056442663,5.513089031667139,toeholds
pre_926_91460|0.677722354,1.93270937232212,3.735003685694665,5.117891987810996,5.615303359518974,5.708632440797383,toeholds
pre_927_91461|0.9442045579999999,1.958533077473846,3.781334926612495,5.047716549214504,5.4724462166618295,5.672268804433747,toeholds
pre_928_91462|0.0,1.9812207379982874,3.7610342892175437,5.258242865003977,5.65101764523326,5.708632440797383,toeholds
pre_929_91463|0.0,1.9945790658419238,3.594629384831281,4.841147470077358,5.508160502376118,5.672268804433746,toeholds
pre_930_91464|0.70074313,1.8871196967845052,3.5253404814922784,4.734132286391221,5.2938747880904025,5.454086986251928,toeholds
pre_931_91465|0.043018590999999995,1.9744291791156525,3.725275083680527,4.876235189375603,5.436731930947547,5.63590516807011,toeholds
pre_932_91466|0.394566021,1.9288395035780377,3.6325557803523116,4.792816110390279,5.508160502376118,5.708632440797383,toeholds
pre_933_91467|0.672329202,1.958533077473846,3.7465760915951933,5.11149676015134,5.615303359518975,5.744996077161019,toeholds
pre_934_91468|0.666666667,1.9409401417717054,3.756471142553916,5.03447290882567,5.543874788090403,5.744996077161019,toeholds
pre_935_91469|1.0,1.9136814449240576,3.6861818686951984,4.9510538298403475,5.615303359518975,5.744996077161019,toeholds
pre_936_91470|0.716441636,1.8105398080508441,3.480356525524562,4.689710023660703,5.3787834934861785,5.63590516807011,toeholds
pre_937_91471|0.333333333,1.950302308024261,3.715656109118417,4.986141549138592,5.566108939837484,5.708632440797383,toeholds
pre_938_91472|1.0,1.9059357653389781,3.5805181016393304,4.859034312334443,5.423251796980342,5.63590516807011,toeholds
pre_939_91473|0.757440764,1.8958651944297662,3.394017798220941,4.4244571205244965,5.159771663013135,5.476725395303502,toeholds
pre_940_91474|0.359746625,1.9723891092251997,3.6349990467329367,4.90272247015327,5.615303359518975,5.708632440797383,toeholds
pre_941_91475|0.137853113,1.8871196967845052,3.588620496114095,4.96429747022918,5.543874788090403,5.708632440797383,toeholds
pre_942_91476|1.0,1.9373847327924723,3.6694818053536267,4.703001803745302,5.2312002344417055,5.5268142589792015,toeholds
pre_943_91477|0.782509342,1.9059357653389781,3.6332772282827666,4.768485900777774,5.485926350629036,5.672268804433747,toeholds
pre_944_91478|0.333333333,1.9544471310151454,3.5249659479922224,4.635717541225662,5.365303359518974,5.63590516807011,toeholds
pre_945_91479|0.138475514,1.8171095633543106,3.509109318017326,4.769220005689467,5.423251796980342,5.672268804433746,toeholds
pre_946_91480|0.9833659309999999,1.9846002039796424,3.8395714713200215,5.188067426407485,5.722446216661832,5.744996077161019,toeholds
pre_947_91481|0.819017509,1.9694008475150104,3.753582504639447,5.063165400464262,5.615303359518975,5.744996077161019,toeholds
pre_948_91482|0.357046331,1.899540736839937,3.551249099578937,4.782463646078298,5.443702636761174,5.658543577121684,toeholds
pre_949_91483|0.915699959,1.8146845787207977,3.3897307279539257,4.55405048803174,5.280394654123197,5.599541531706474,toeholds
pre_950_91484|0.372061015,1.9512939989599682,3.47046147456584,4.43770076091333,5.115303359518972,5.417723349888293,toeholds
pre_951_91485|0.249455977,1.9977397145865754,3.7361231954579526,4.874483163584204,5.508160502376116,5.672268804433747,toeholds
pre_952_91486|0.16682254400000002,1.9826599485652379,3.8972435052501315,5.2449992246151425,5.651017645233261,5.708632440797383,toeholds
pre_953_91487|0.352634912,1.9716307989764874,3.708370773484904,5.007985628048006,5.593069207771894,5.744996077161019,toeholds
pre_954_91488|0.8218245820000001,1.860916392451329,3.4036367727830514,4.372977606028943,4.943702636761174,5.281181986173258,toeholds
pre_955_91489|0.666666667,1.9458488829290528,3.5970253415108955,4.720154541090695,5.3787834934861785,5.63590516807011,toeholds
pre_956_91490|0.3989058070000001,1.9650731921998532,3.5145632077486395,4.698310462181283,5.302628805870278,5.513089031667138,toeholds
pre_957_91491|0.31489027199999997,1.7792700981594607,3.479237015761275,4.593047304286545,5.222446216661831,5.381359713524655,toeholds
pre_958_91492|0.437343879,1.9578265969965005,3.7603128412870888,4.915966110542101,5.458966082694627,5.708632440797383,toeholds
pre_959_91493|0.074580602,1.8730705074306002,3.555138108013121,4.788858873737951,5.40101764523326,5.708632440797382,toeholds
pre_960_91494|0.37816246,1.9383952060495,3.761987350036247,4.9843895233471915,5.615303359518975,5.744996077161019,toeholds
pre_961_91495|0.611281701,1.9409401417717054,3.468437205193635,4.722640671793787,5.40101764523326,5.672268804433747,toeholds
pre_962_91496|0.784434161,1.8299901300432209,3.496744626152555,4.573689356080226,5.329589073804689,5.563177895342838,toeholds
pre_963_91497|0.5704334560000001,1.7763932353779202,3.388454281037599,4.624225926628231,5.14629152904593,5.440361758939866,toeholds
pre_964_91498|1.0,1.9111707457521894,3.5625898925912174,4.634983436313968,5.300845493904031,5.6221799407580475,toeholds
pre_965_91499|0.7521288340000001,1.873772699787906,3.6484597200282187,4.844038646154209,5.40101764523326,5.599541531706474,toeholds
pre_966_91500|0.129126298,1.7427769573979033,3.3788353064754886,4.67646638327187,5.25165107422254,5.6221799407580475,toeholds
pre_967_91501|0.363504249,1.9499348293877536,3.839850393909281,4.957902242569526,5.6153033595189745,5.708632440797383,toeholds
pre_968_91502|0.983618323,1.8124078770481866,3.5102052994478377,4.643864794676716,5.244680368408911,5.599541531706474,toeholds
pre_969_91503|0.447768722,1.9787370609494979,3.60263616839525,4.650713207405896,5.387537511266054,5.672268804433747,toeholds
pre_970_91504|0.10835141,1.9723693332579533,3.7371235659776674,4.937810189451515,5.508160502376116,5.708632440797383,toeholds
pre_971_91505|0.9833841209999999,1.8598050259986298,3.4102006604861086,4.4867662255121,5.195485948727422,5.535727440718712,toeholds
pre_972_91506|0.333333333,1.9390105284420276,3.4778424211101493,4.5558025138231395,5.22941692247546,5.599541531706473,toeholds
pre_973_91507|0.98715814,1.7927009588810712,3.43311101320627,4.6858009267041405,5.387537511266055,5.635905168070111,toeholds
pre_974_91508|0.039613268,1.9185686642379998,3.613929651706518,4.620268689975902,5.266914520155993,5.5268142589792015,toeholds
pre_975_91509|0.793096267,1.885402708700159,3.6020811694093786,4.73588431218262,5.457182770728379,5.549452668030774,toeholds
pre_976_91510|0.403495768,1.9194015152017747,3.619217092493249,5.028077681166017,5.593069207771894,5.69490721348532,toeholds
pre_977_91511|0.27500929,1.8282440181710091,3.5357905314368723,4.720888646002386,5.343069207771893,5.585816304394411,toeholds
pre_978_91512|1.0,1.8761606758785412,3.4914600315584714,4.665708873586129,5.350039913585521,5.658543577121684,toeholds
pre_979_91513|0.776974065,1.8060877623726421,3.48352408602829,4.839395444285959,5.521640636343323,5.69490721348532,toeholds
pre_980_91514|1.0,1.848052294005144,3.577725074635659,4.865882725063621,5.45021206491475,5.585816304394411,toeholds
pre_981_91515|0.828304266,1.9136814449240576,3.582890529986169,4.77561523334912,5.457182770728378,5.658543577121684,toeholds
pre_982_91516|0.099316482,1.9435868776634557,3.642403521610022,4.924566549062682,5.557354922057608,5.69490721348532,toeholds
pre_983_91517|0.074735262,1.8995407368399366,3.547600224315772,4.690444128572393,5.350039913585521,5.658543577121684,toeholds
pre_984_91518|1.0,1.9373847327924723,3.401701195687286,4.521853944810344,5.258160502376118,5.513089031667137,toeholds
pre_985_91519|0.180778448,1.9977397145865754,3.84930007333416,5.054564961943683,5.593069207771895,5.69490721348532,toeholds
pre_986_91520|1.0,1.7960411461249652,3.4384692920267876,4.7169314093500585,5.407988351046889,5.622179940758047,toeholds
pre_987_91521|0.7064213009999999,1.9627991702033998,3.7655974358811712,4.922814523271281,5.521640636343323,5.69490721348532,toeholds
pre_988_91522|0.8659841309999999,1.8772217618339337,3.396184988204954,4.56554210262917,5.192955422833201,5.563177895342838,toeholds
pre_989_91523|0.078503092,1.8621930020892647,3.5428442541821377,4.7709720314808655,5.307354922057607,5.5858163043944105,toeholds
pre_990_91524|0.080196543,1.9772978503825471,3.787667201427304,4.909570882882447,5.450212064914751,5.6221799407580475,toeholds
pre_991_91525|0.666666667,1.9558938582715706,3.5850104102691716,4.642112768885317,5.235926350629034,5.403998122576229,toeholds
pre_992_91526|0.4399059970000001,1.9373847327924723,3.54825083421244,4.766328829612613,5.300845493904031,5.563177895342838,toeholds
pre_993_91527|0.018742393,1.9627991702034,3.5374027224350137,4.639221592808465,5.22941692247546,5.5268142589792015,toeholds
pre_994_91528|0.4306246970000001,1.9558938582715706,3.6196596178344445,4.926723620227843,5.492897056442665,5.63590516807011,toeholds
pre_995_91529|1.0,1.7760602343321894,3.406358961752936,4.625977952419632,5.192955422833203,5.533911704898532,toeholds
pre_996_91530|0.333333333,1.7801898011170565,3.2973471687075255,4.5569416641085905,5.242149842514693,5.533911704898532,toeholds
pre_997_91531|0.856589395,1.8005052948346552,3.3942938746175537,4.525357996393147,5.115303359518974,5.390272895264166,toeholds
pre_998_91532|0.06308846900000001,1.6031607075239735,3.013635253331079,4.198201033643097,4.900057863000933,5.2359051680701105,toeholds
pre_999_91533|0.496548685,1.616094189819239,3.0524769117613455,4.082863157888492,4.58229494109104,4.79761941650949,toeholds
